t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
159.355171,0.000930313,3.09946e-05,0.000931267,1.908,-0.00260927,-2.9564e-05,0.00260831,-179.37,0.590632832
160.479236,0.00093222,3.09946e-05,0.000933174,1.902,-0.00262739,-2.9564e-05,0.00262643,-179.376,0.595102976
161.370049,0.000936989,3.09946e-05,0.000937942,1.914,-0.00264455,-2.9564e-05,0.0026436,-179.376,0.598639168
162.468063,0.000940327,3.09946e-05,0.000940803,1.908,-0.00266267,-2.9564e-05,0.00266172,-179.37,0.602987008
163.568048,0.000944141,3.09946e-05,0.000945095,1.902,-0.00268079,-2.9564e-05,0.00267984,-179.37,0.607363776
164.668077,0.000949863,3.14715e-05,0.00095034,1.908,-0.00269796,-2.9564e-05,0.00269701,-179.376,0.611678592
165.405995,0.000954155,3.14715e-05,0.000954632,1.902,-0.00271608,-2.9564e-05,0.00271513,-179.382,0.614643968
166.404959,0.000958446,3.19483e-05,0.000958923,1.914,-0.00273325,-2.9564e-05,0.00273229,-179.4,0.61863616
167.416373,0.000963692,3.19483e-05,0.000964168,1.902,-0.00275137,-2.9564e-05,0.00275041,-179.388,0.62264256
168.425893,0.000971321,3.19483e-05,0.000971798,1.908,-0.00276853,-2.9564e-05,0.00276758,-179.406,0.626658048
169.435295,0.000979908,3.19483e-05,0.000980861,1.89,-0.00278665,-2.9564e-05,0.0027857,-179.394,0.630677888
170.444190,0.000986584,3.24252e-05,0.00098706,1.896,-0.00280477,-2.9564e-05,0.00280382,-179.4,0.634661568
171.479288,0.000990875,3.2902e-05,0.000991829,1.89,-0.00282194,-2.9564e-05,0.00282098,-179.406,0.63875936
172.455275,0.00100089,3.2902e-05,0.00100137,1.89,-0.00284006,-2.9564e-05,0.0028391,-179.406,0.6426544
173.467724,0.00100899,3.2902e-05,0.00100947,1.89,-0.00285722,-2.9564e-05,0.00285627,-179.412,0.64666432
174.567734,0.00101805,3.33788e-05,0.00101853,1.896,-0.00287534,-2.9564e-05,0.00287439,-179.412,0.651030528
175.667742,0.00102616,3.33788e-05,0.00102711,1.878,-0.00289346,-2.9564e-05,0.00289251,-179.418,0.655394816
176.979267,0.0010357,3.38557e-05,0.00103617,1.878,-0.00291063,-2.9564e-05,0.00290968,-179.424,0.660552512
177.494528,0.00104523,3.38557e-05,0.00104571,1.878,-0.00292875,-2.9564e-05,0.0029278,-179.424,0.662621248
178.503626,0.00105429,3.38557e-05,0.00105525,1.866,-0.00294591,-2.9564e-05,0.00294496,-179.442,0.666642368
179.513123,0.00106383,3.43325e-05,0.00106431,1.866,-0.00296499,-2.9564e-05,0.00296403,-179.448,0.67062048
180.524207,0.00107289,3.48093e-05,0.00107384,1.866,-0.00298311,-2.9564e-05,0.00298215,-179.448,0.67468704
181.524204,0.00108243,3.48093e-05,0.0010829,1.854,-0.00300027,-2.9564e-05,0.00299932,-179.454,0.678646592
182.533205,0.00109149,3.52862e-05,0.00109244,1.854,-0.00301839,-2.9564e-05,0.00301744,-179.454,0.682590016
183.542519,0.00110007,3.52862e-05,0.00110055,1.854,-0.00303651,-2.9564e-05,0.00303556,-179.46,0.686648512
184.559722,0.00110818,3.52862e-05,0.00110913,1.842,-0.00305463,-2.9564e-05,0.00305368,-179.46,0.6906944
185.567782,0.00111581,3.5763e-05,0.00111676,1.848,-0.00307275,-2.9564e-05,0.0030718,-179.466,0.694647424
186.668114,0.00112439,3.62399e-05,0.00112487,1.848,-0.00308992,-2.9564e-05,0.00308897,-179.472,0.699044352
187.979321,0.0011325,3.62399e-05,0.00113297,1.836,-0.00310804,-2.9564e-05,0.00310709,-179.472,0.70423712
188.868107,0.00113869,3.62399e-05,0.00113917,1.842,-0.00312616,-2.9564e-05,0.00312521,-179.478,0.707752704
189.595236,0.00114585,3.62399e-05,0.00114632,1.83,-0.00314428,-2.9564e-05,0.00314333,-179.478,0.710656512
190.594361,0.00115157,3.67167e-05,0.00115252,1.842,-0.0031624,-2.9564e-05,0.00316145,-179.484,0.714631872
